3,"[0.017199940979480743, 0.02957794815301895, 0.03841712698340416, 0.009371208027005196, 0.07273085415363312, 0.44764894247055054, 27.391822814941406, 64.79711151123047, 9.854002952575684, 12.167667388916016, 2.9361982345581055, 82.23251342773438, 125.89189147949219, 373.229736328125, 2316.68798828125, 1024.162353515625, 15.172101974487305, 89.05206298828125, 0.9768552184104919, 37.18244171142578, 0.6428901553153992, 127.73380279541016, 108.03652954101562, 9.356207847595215, 9.846759796142578, 10.359713554382324, 8.305778503417969, 2.739985466003418, 1.4180988073349, 0.1881604790687561, 1.9110525846481323, 1.2140214443206787, 0.5741986036300659, 3.8354408740997314, 5.398551940917969, 2.46421480178833, 2.5028953552246094, 2.162449359893799, 1.3687344789505005, 1.8062782287597656, 0.7983757257461548, 0.14050519466400146, 0.14167697727680206, 0.08915889263153076, 0.8664105534553528, 2.320133686065674, 5.396847248077393, 23.776416778564453, 7.3702473640441895, 3.86487078666687, 0.6829975247383118, 18.280359268188477, 20.555145263671875, 12.058462142944336, 1.6685800552368164, 0.10249481350183487, 0.1766427457332611, 2.4337892532348633, 1.5499683618545532, 0.06212761625647545, 0.006614303681999445, 0.10873903334140778, 0.029438378289341927, 0.07664797455072403, 0.12953180074691772, 0.40194082260131836, 1.8982082605361938, 0.9910961389541626, 1.3372790813446045, 0.8146505951881409, 0.18960700929164886, 0.3823539614677429, 0.2656906843185425, 0.06891533732414246, 0.03966062515974045, 0.014974815770983696, 0.08627674728631973, 0.4169151484966278, 0.07542851567268372, 0.0029984412249177694, 0.07751403003931046, 0.3281782865524292, 0.10919316112995148, 0.1929868757724762, 0.09762382507324219, 0.12259549647569656, 0.3965379297733307, 0.4520953893661499, 0.1505710631608963, 0.02300705574452877, 0.0307428240776062, 0.05930498242378235, 0.17580455541610718, 0.7054590582847595, 0.1619262993335724, 0.09536664932966232, 0.3291052281856537, 0.6700185537338257, 0.4102485775947571, 0.05320339277386665, 0.23934879899024963, 0.05262189731001854, 0.027616936713457108, 0.0015143201453611255, 0.0163105558604002, 0.07956016063690186, 0.10785829275846481, 0.03775046020746231, 0.10621301829814911, 0.06839941442012787, 0.007387629710137844, 0.09991487860679626, 0.1698644757270813, 0.007751442026346922, 0.08481577783823013, 0.34417158365249634, 0.7302141189575195, 0.1327604502439499, 0.0634259358048439, 0.1385805308818817, 0.43940269947052, 1.4161449670791626, 0.7141201496124268, 0.06109520420432091, 0.02604309841990471, 0.06603783369064331, 0.043721362948417664, 0.13835859298706055, 0.04130534455180168, 0.11331601440906525, 0.09716475754976273, 0.18594710528850555, 0.12952028214931488, 0.10687762498855591, 0.15362417697906494, 0.14561507105827332, 0.11193087697029114, 0.06538677215576172, 0.11017236858606339, 0.27958086133003235, 0.19021856784820557, 0.06138288229703903, 0.008698830381035805, 0.009964077733457088, 0.037578605115413666, 0.0765283852815628, 0.0740141049027443, 0.02172386273741722, 0.02458980679512024, 0.034547824412584305, 0.018350083380937576, 0.07289242744445801, 0.10029659420251846, 0.02232276275753975, 0.013116751797497272, 0.001922635710798204, 0.009154865518212318, 0.011420330964028835, 0.057506199926137924, 0.07493559271097183, 0.016880113631486893, 0.2077248990535736, 0.10033276677131653, 0.01477294135838747, 0.019356301054358482, 0.00595823023468256, 0.09141922742128372, 0.1619318127632141, 0.004812750965356827, 0.011489256285130978, 0.008820906281471252, 0.007268019486218691, 0.0020261865574866533, 0.009346296079456806, 0.002715698443353176, 0.00403665890917182, 0.003847116371616721, 0.011191539466381073, 0.03155181184411049, 0.01766447350382805, 0.016519082710146904, 0.0783686414361, 0.020481526851654053, 0.06424140930175781, 0.17127402126789093, 0.31122687458992004, 0.1811339259147644, 0.028097569942474365, 0.011886132881045341, 0.02730078250169754, 0.04063332453370094, 0.03022863157093525, 0.011206362396478653, 0.018546087667346, 0.10766927897930145, 0.09541267156600952, 0.015132727101445198, 0.00276640965603292, 0.001181851257570088, 0.023462511599063873, 0.05591993406414986, 0.016491813585162163, 0.011591395363211632, 0.01814117096364498, 0.012702940963208675, 0.01226465217769146, 0.028575124219059944, 0.04153696820139885, 0.06732769310474396, 0.0028050027322024107, 0.04766695946455002, 0.06577346473932266, 0.005172081291675568, 0.025572750717401505, 0.07386729121208191, 0.03184489160776138, 0.008598381653428078, 0.01695285364985466, 0.029904326424002647, 0.002709159627556801, 0.024869775399565697, 0.03221466392278671, 0.014131158590316772, 0.007286654785275459, 0.01871013641357422, 0.017269618809223175, 0.0027247779071331024, 0.03553222864866257, 0.05959601700305939, 0.004984056577086449, 0.056535504758358, 0.017960401251912117, 0.007013713475316763, 0.006312722340226173, 0.029071437194943428, 0.039999090135097504, 0.016414204612374306, 0.011672806926071644, 0.02253057062625885, 0.023293783888220787, 0.025638669729232788, 0.0698382556438446, 0.25295889377593994, 0.14864066243171692, 0.0486435703933239, 0.0050362288020551205, 0.10635240375995636, 0.09276776015758514, 0.021385125815868378, 0.012745967134833336, 0.029883885756134987, 0.05704121291637421, 0.029787082225084305, 0.00011563376028789207, 0.02213411033153534, 0.04705962911248207, 0.033287107944488525, 0.01677188277244568, 0.020486999303102493, 0.07374602556228638, 0.044783636927604675, 0.028897235170006752, 0.005776212550699711, 0.009699948132038116, 0.008092314936220646, 0.007574741262942553, 0.019984709098935127, 0.009013679809868336, 0.13499979674816132, 0.07490823417901993, 0.029569286853075027, 0.027915742248296738, 0.005559755023568869, 0.02501184679567814, 0.03220193460583687, 0.002897583181038499, 0.006430411245673895, 0.007668188773095608, 0.007546151988208294, 0.013889849185943604, 0.004527708515524864, 0.011021321639418602, 0.05192498117685318, 0.09884470701217651, 0.10707908868789673, 0.08729173988103867, 0.06625249236822128, 0.05808543786406517, 0.0061268568970263, 0.03492022678256035, 0.014750238507986069, 0.01680314540863037, 0.044005345553159714, 0.052109863609075546, 0.012127280235290527, 0.00500100664794445, 0.0029185342136770487, 0.0003621572395786643, 0.0066765062510967255, 0.023581139743328094, 0.0107865696772933, 0.0023011635057628155, 0.013024966232478619, 0.020031865686178207, 0.027840374037623405, 0.0069367107935249805, 0.008648090995848179, 0.003967324737459421, 0.019355783239006996, 0.029543275013566017, 0.001973129576072097, 0.00459123682230711, 0.0036853705532848835, 0.012501580640673637, 0.016905710101127625, 1.2219210475450382e-05, 0.010566879995167255, 0.009797590784728527, 0.0026653490494936705, 0.013169347308576107, 0.020705921575427055, 0.035359397530555725, 0.03032591938972473, 0.0072145420126616955, 0.007204728666692972, 0.0315309576690197, 0.030238809064030647, 0.004805202595889568, 0.005100960843265057, 0.006022160407155752, 0.012750932946801186, 0.02361954376101494, 0.0014062987174838781, 0.003129212185740471, 0.001147481263615191, 0.008467767387628555, 0.010113326832652092, 0.002534848637878895, 0.005905824713408947, 0.013240533880889416, 0.012144523672759533, 0.006898213177919388, 0.0004633060307241976, 0.013733155094087124, 0.009348195046186447, 0.018715983256697655, 0.05389801785349846, 0.01853657141327858, 0.0029935184866189957, 0.0074228644371032715, 0.0058070020750164986, 0.003465666202828288, 0.002262730384245515, 0.0012764745624735951, 0.0034373209346085787, 0.00826721079647541, 0.003889827523380518, 0.003186181653290987, 0.004495590925216675, 0.004860211629420519, 0.008227785117924213, 0.021968970075249672, 0.005884547717869282, 0.0016102868830785155, 0.002020800719037652, 0.006392485927790403, 0.0016141691012308002, 0.0032636409159749746, 0.0025841619353741407, 0.00032754213316366076, 0.0040344675071537495, 0.004832814447581768, 0.003139389446005225, 0.006013619247823954, 0.0016369987279176712, 0.0032982744742184877, 0.0035608247853815556, 0.005434453021734953, 0.0047569917514920235, 0.011926545761525631, 0.015262925066053867, 0.0017717320006340742, 0.01737803965806961, 0.013438379392027855, 0.002172688487917185, 0.003876658156514168, 0.0009342532139271498, 0.0018382256384938955, 0.002276131184771657, 0.019530288875102997, 0.014509404078125954, 0.019268855452537537, 0.027662182226777077, 0.00452122138813138, 0.0033826930448412895, 0.004365936852991581, 0.0020821699872612953, 0.0032767662778496742, 0.002418144140392542, 0.001447170041501522, 0.0007817740552127361, 0.00021140548051334918, 0.00043275917414575815, 0.00858745165169239, 0.0017267160583287477, 0.003839705139398575, 0.00672460300847888, 0.005309422500431538, 0.003024985548108816, 0.0003329205501358956, 0.000504089577589184, 0.0008906254661269486, 0.0035229618661105633, 0.007269138470292091, 0.003791665891185403, 0.0068593756295740604, 0.003910176455974579, 0.006237956695258617, 0.008737003430724144, 0.0016851268010213971, 0.006392942275851965, 0.006923014763742685, 0.0023599236737936735, 0.004094791132956743, 0.013129759579896927, 0.0026362300850450993, 0.003475569887086749, 0.0008036890649236739, 0.0017155582318082452, 0.0024702888913452625, 0.00413613161072135, 0.004412285052239895, 0.002404698869213462, 0.004972389433532953, 0.015946000814437866, 0.00804054457694292, 0.005662622861564159, 0.008593342266976833, 0.01730351708829403, 0.015483270399272442, 0.010920683853328228, 0.0017394295427948236, 0.001398752210661769, 0.0024802107363939285, 0.000565187307074666, 0.0023589609190821648, 0.0015278012724593282, 0.008862697519361973, 0.0029768880922347307, 0.0008222535252571106, 0.005043042358011007, 0.0038324883207678795, 0.0008539895643480122, 0.002884836867451668, 0.00031291149207390845, 0.005860414355993271, 0.007687905803322792, 0.005665961652994156, 0.0014029646990820765, 0.00639305030927062, 0.011777056381106377, 0.009619656018912792, 0.0016028389800339937, 0.0007019217009656131, 0.0023572430945932865, 0.0016168076545000076, 0.0010620414977893233, 0.0013613374903798103, 0.0031286198645830154, 0.010851392522454262, 0.005428548902273178, 0.006107572000473738, 4.830418765777722e-05, 0.005604288075119257, 0.007867757230997086, 0.0002442197874188423, 0.0018590819090604782, 0.0001301866432186216, 0.0011491277255117893, 0.0008393858443014324, 0.0033854946959763765, 0.0018924797186627984, 0.00439627468585968, 0.003744614776223898, 0.004202432930469513, 0.01304107066243887, 0.008217443712055683, 0.0003422369190957397, 0.003404205199331045, 0.009644587524235249, 0.008452978916466236, 0.0021007717587053776, 0.001063848496414721, 0.004005730617791414, 0.0072038620710372925, 0.002178941620513797, 0.004394950810819864, 0.007290644571185112, 0.0007919230847619474, 0.0018287100829184055, 0.0022049155086278915, 0.0010886875679716468, 0.005485876929014921, 0.009597992524504662, 0.0140305794775486, 0.00510192196816206, 0.00010862126509891823, 0.0017564584268257022, 0.0009453960228711367, 0.003017046023160219, 0.001902521587908268, 0.004005351569503546, 0.0019103153608739376, 0.0024407459422945976, 0.0009858583798632026, 0.00033682133653201163, 0.0023075712379068136, 0.00034894479904323816, 0.005181450862437487, 0.006884577218443155, 0.0014457368524745107, 9.612268513592426e-06, 0.00046462262980639935, 0.0005357243935577571, 9.275074990000576e-05, 8.485798025503755e-05, 0.0012762240367010236, 0.002817912260070443, 0.0007081489311531186, 0.0031857469584792852, 0.0032905153930187225, 0.0016207313165068626, 0.001067223958671093, 0.00160960853099823, 5.218705700826831e-05, 0.00014710282266605645, 0.0011345242382958531, 0.00039763012318871915, 7.470643322449178e-05, 0.0004212770436424762, 0.0018621193012222648, 0.000615691882558167, 0.0003446818154770881, 0.0003375969536136836, 0.0006132723647169769, 0.0021747343707829714, 0.0017632722156122327, 0.002197813941165805, 0.003930740989744663, 0.0006875247927382588, 7.035219459794462e-05, 0.0010629460448399186, 0.0025402314495295286, 0.00012440973659977317, 2.5495039153611287e-05, 0.001813302980735898, 0.001624568714760244, 0.0013954626629129052, 0.001537740114144981, 0.0014797216281294823, 0.0015255969483405352, 0.0034346398897469044, 0.000812328013125807, 0.00018477975390851498, 0.0002737232716754079, 0.0008712864364497364, 0.001158656901679933, 0.00037080407491885126, 0.00031625598785467446, 0.00073820143006742, 3.1777955882716924e-05, 0.00012986500223632902, 0.0006321724504232407, 0.0019876216538250446, 0.0027588019147515297, 0.0024360448587685823, 0.0005295261507853866, 0.0008354362798854709, 0.0017324384534731507, 0.0007697819964960217, 0.0005563239101320505, 0.00018313863256480545, 0.0025238830130547285, 0.003281341167166829, 0.0015492780366912484, 0.0007949171122163534, 0.0003457572893239558, 0.0006022836314514279, 0.0009474091348238289, 8.636959682917222e-05, 1.956402775249444e-05, 7.149765588110313e-05, 0.00042051635682582855, 0.0021679485216736794, 0.002463360782712698, 0.0004154498456045985, 0.0004407335654832423, 0.0020652394741773605, 0.007223898079246283, 0.0038000897038728, 0.0009917112765833735, 0.0020509399473667145, 0.0023222817108035088, 0.005283060949295759, 0.002310548210516572, 0.001188968657515943, 0.00018421874847263098, 0.0002588346251286566, 0.00021386479784268886, 0.0004738682764582336, 6.996874162723543e-06, 0.0005402761162258685, 0.0005412570317275822, 3.3776606869651005e-05, 0.0013691745698451996, 0.004480036441236734, 0.001409928547218442, 0.0005941419512964785, 0.0009344725403934717, 9.728327859193087e-05, 0.0017529557226225734, 0.0019585303962230682, 0.00042942241998389363, 0.0004920958890579641, 5.8445595641387627e-05, 0.00019866741786245257, 8.626504131825641e-05, 0.00011685054050758481, 0.00016632428742013872, 9.23640764085576e-05, 0.00047209381591528654, 0.0006072273245081306, 0.00039496266981586814, 0.0002637808211147785, 0.00023345828230958432, 0.00019566599803511053, 0.00032262460445053875, 0.0009553850395604968, 0.0025232674088329077, 0.0030819904059171677, 0.0008599094580858946, 0.00024119619047269225, 0.00074030488030985, 7.979044312378392e-05, 0.00047293867100961506, 0.0006944523192942142, 0.00010418150486657396, 0.0011300088372081518, 0.0007905010133981705, 0.00011368755076546222, 0.0005509771290235221, 0.0003788027388509363, 0.00015560501196887344, 0.0003289123415015638, 0.00019561496446840465, 0.00022582703968510032, 0.00039352604653686285, 0.0012830393388867378, 0.0019698659889400005, 0.003263075603172183, 0.006735182832926512, 0.0017392229055985808, 0.00012745411368086934, 0.0012702192179858685, 0.0006563151255249977, 0.0008043930283747613, 0.0035526736173778772, 0.0011990769999101758, 0.0003144356596749276, 0.00033019293914549053, 0.00011665366764646024, 0.00048542904551140964, 0.0021770279854536057, 0.00030557470745407045, 0.0013153832405805588, 0.0007518704514950514, 0.00017458667571190745, 0.002191665582358837, 0.001517226453870535, 0.00020543493155855685, 0.00040702923433855176, 0.0008258175803348422, 0.0002810969017446041, 0.0004114963812753558, 3.1548341212328523e-05, 0.000668447173666209, 0.001614743610844016, 0.0006167633109726012, 0.0014107533497735858, 0.002053162083029747, 0.00048026975127868354, 0.0007333798566833138, 0.00030688894912600517, 6.428898814192507e-06, 0.0006328164017759264, 0.0005316800670698285, 0.00024327206483576447, 0.00027120980666950345, 0.00035838386975228786, 0.0018978535663336515, 0.0003225233522243798, 0.00044869465637020767, 0.0005696597509086132, 4.331745731178671e-05, 0.0005694102728739381, 0.0005879112286493182, 4.304942558519542e-05, 0.0012304044794291258, 0.002986518433317542, 0.00036963835009373724, 0.002218045061454177, 0.0015643397346138954, 0.0008790865540504456, 0.0009039274300448596, 0.001151462784036994, 0.00014216278214007616, 0.0003775205696001649, 0.000682479643728584, 0.00031705122091807425, 0.0003221651422791183, 0.00017250824021175504, 0.0010025517549365759, 0.0005402053939178586, 6.874008977320045e-05, 0.00022143323440104723, 5.750212585553527e-05, 0.0009083850891329348, 0.00021219474729150534, 0.0008543998119421303, 0.0006896677077747881, 5.232213516137563e-05, 4.757641727337614e-05, 0.0009491782984696329, 0.0010852166451513767, 0.00019845456699840724, 0.0005893512861803174, 0.0007092790910974145, 0.00047686180914752185, 0.0003630260762292892, 0.00012710285955108702, 0.00040015659760683775, 7.952413579914719e-05, 0.00014795006427448243, 0.0009260743390768766, 0.0007560201338492334, 6.785853474866599e-05, 0.0008263890049420297, 0.0006225982797332108, 0.00028500214102678, 0.00034602422965690494, 0.0007913396693766117, 0.0005704928771592677, 0.00013723783195018768, 4.666927270591259e-05, 0.00022147422714624554, 0.0004700902209151536, 0.0003463277535047382, 0.0013549020513892174, 0.00045612049871124327, 0.00010231426858808845, 0.001147909089922905, 0.0006594459409825504, 3.687725620693527e-05, 0.0001220331687363796, 0.00018343790725339204, 0.00023875184706412256, 0.00011412131425458938, 0.0005757781909778714, 0.0009391170460730791, 0.0007455741870217025, 0.0010074423626065254, 0.0008876398205757141, 6.39513518763124e-06, 0.00013297736586537212, 0.00031705095898360014, 0.00025642369291745126, 0.00040476233698427677, 0.000504678173456341, 0.00023670312657486647, 0.00042944721644744277, 8.288960816571489e-05, 0.00018299923976883292, 0.0005278707249090075, 0.00017329824913758785, 6.758052768418565e-05, 0.00015557007282041013, 0.00048185960622504354, 0.00010419522732263431, 1.8412951249047183e-05, 0.00013518611376639456, 8.797265763860196e-05, 0.0006569957477040589, 0.00028290998307056725, 0.00025855356943793595, 0.00010916540486505255, 0.00023735141439829022, 0.0006073842523619533, 0.00038899327046237886, 0.0009634862071834505, 0.0007874774746596813, 2.9339318643906154e-05, 0.00023920378589536995, 0.0006387922912836075, 0.00011739064939320087, 7.682239811401814e-05, 0.00032434164313599467, 0.00033354497281834483, 0.00035389719414524734, 4.318651190260425e-05, 6.67697677272372e-05, 6.265960109885782e-05, 0.00012910350051242858, 0.0005097909597679973, 0.001112769590690732, 0.0004745089972857386, 0.0004104879917576909, 0.00036528563941828907, 0.0004649413167499006, 0.0003840606368612498, 9.051166125573218e-05, 0.00039474962977692485, 0.00023144810984376818, 6.465417391154915e-05, 0.00018558422743808478, 7.854105206206441e-05, 0.00011245780478930101, 0.00031751013011671603, 5.966307799099013e-05, 0.00010322183516109362, 1.3242770364740863e-05, 0.0005920910043641925, 0.0006758249364793301, 0.0002659153251443058, 3.642958836280741e-05, 0.0001208279500133358, 0.000371367612387985, 0.0005882460973225534, 0.0004713805974461138, 0.00028170374571345747, 3.3059703127946705e-05, 0.0005348710692487657, 0.00034733512438833714, 0.0001315011177212, 0.00015456814435310662, 0.00028256719815544784, 0.00011954506044276059, 0.00039302156073972583, 0.0004662061983253807, 4.5774697355227545e-05, 0.00031568080885335803, 0.000806349387858063, 0.0002591134689282626, 8.977344259619713e-05, 0.0001032589643727988, 2.3410759240505286e-05, 1.796555079636164e-05, 5.442573456093669e-05, 2.270168624818325e-05, 7.522521627834067e-05, 1.3112748092680704e-05, 3.804813968599774e-05, 2.830896119121462e-05, 4.4741940655512735e-05, 0.00020291784312576056, 0.00012968838564120233, 0.00018659302440937608, 0.00010984046821249649, 5.474421050166711e-05, 0.00011707976227626204, 0.00012772507034242153, 0.00021614038269035518, 1.767836874932982e-05, 0.00023751989647280425, 0.0004823258495889604, 0.0004434310831129551, 0.0003626680700108409, 0.000234062215895392, 0.0001296080299653113, 2.824094735842664e-06, 1.3591097740572877e-05, 3.8917321944609284e-05, 1.2037347914883867e-05, 2.1305446352926083e-05, 7.993086182978004e-05, 0.00035622360883280635, 0.00029189337510615587, 4.586243085213937e-05, 4.542371243587695e-06, 0.00014875292254146188, 0.00045351876178756356, 4.498961425269954e-05, 9.417499677510932e-05, 6.839331763330847e-05, 0.00017055240459740162, 0.00032927680877037346, 0.00020575226517394185, 7.791139978508e-06, 0.0001211236376548186, 0.00012006688484689221, 2.2884523787070066e-05, 0.00010118835052708164, 3.775543882511556e-05, 4.975292176823132e-05, 5.1232153055025265e-05, 3.359506081324071e-05, 3.8558486266992986e-05, 2.3469912775908597e-05, 2.281509296153672e-06, 7.109921716619283e-05, 0.0002926863089669496, 0.0004852001729886979, 0.0002308674156665802, 0.0001267468323931098, 0.0003686353738885373, 0.0004960500518791378, 0.0002522404247429222, 2.1391942937043495e-05, 1.720863838272635e-05, 1.3910907910030801e-05, 2.104392706314684e-06, 8.51283493830124e-06, 1.1627902495092712e-05, 2.539942897783476e-06, 2.437505463603884e-05, 2.3415816485794494e-06, 0.00015817908570170403, 2.4033421141211875e-05, 0.0001260247954633087, 0.00012644926027860492, 8.8996093836613e-06, 4.528391400526743e-06, 0.0001470506249461323, 0.00015069299843162298, 0.00016058502660598606, 0.000544500071555376, 0.00020800183119717985, 0.00021347928850445896, 0.00039924142765812576, 4.439699841896072e-05, 0.00013677903916686773, 0.00020829249115195125, 7.717283733654767e-05, 9.230904652213212e-06, 1.412787150911754e-05, 0.00017393851885572076, 0.00038494562613777816, 0.00013751145161222667, 1.4448174624703825e-05, 8.340175554621965e-05, 1.1196350897080265e-05, 0.00010144976840820163, 9.576655429555103e-05, 3.4506196243455634e-05, 1.1835511941171717e-05, 3.4501528716646135e-05, 5.5145272199297324e-05, 5.67391216463875e-05, 0.0003617872716858983, 0.00034830186632461846, 5.592240995611064e-05, 8.727717067813501e-05, 0.00017371791182085872, 5.945434168097563e-05, 1.0585446943878196e-05, 4.8368114221375436e-05, 2.508717261662241e-05, 4.031744902022183e-05, 6.968371599214152e-05, 6.272214523050934e-05, 2.188185681006871e-05, 7.001895028224681e-07, 3.787702735280618e-05, 6.752373155904934e-05, 3.053767068195157e-05, 0.0003685457049869001, 0.0004212736093904823, 4.8328649427276105e-05, 5.518432590179145e-05, 0.0001242433936567977, 6.0931539337616414e-05, 0.00014866486890241504, 0.00016419643361587077, 0.00016238039825111628, 5.6000611948547885e-05, 1.1257446203671861e-05, 1.4202769307303242e-05, 0.0002826951676979661, 0.0003198095946572721, 4.5461634726962075e-05, 7.188428571680561e-05, 9.399653208674863e-05, 0.00012256504851393402, 0.0002726423554122448, 0.00020409893477335572, 1.795710159058217e-05, 0.00010815835412358865, 0.00013715559907723218, 4.7699570131953806e-05, 8.248021913459525e-05, 5.7557783293304965e-05, 7.544008258264512e-05, 0.00029934803023934364, 0.00041523430263623595, 0.0001537361677037552, 9.511542884865776e-05, 7.01564786140807e-05, 5.3367366490419954e-05, 4.381266262498684e-05, 2.0090692487428896e-05, 8.84958280948922e-05, 0.00018194064614363015, 0.00011173887469340116, 0.00018405431183055043, 7.724807801423594e-05, 0.00010288390330970287, 4.5967048208694905e-05, 0.00013266180758364499, 0.00026523362612351775, 5.968277400825173e-05, 2.7467598556540906e-05, 0.00010491180728422478, 7.604602433275431e-05, 1.999715641431976e-05, 7.288948108907789e-05, 0.0002841019886545837]"
